date,open,high,low,close,volume
2021-07-06 09:15:00+05:30,10.0,10.0,9.95,9.95,4300
2021-07-06 09:20:00+05:30,9.95,10.0,9.95,10.0,7050
2021-07-06 09:25:00+05:30,10.0,10.0,9.85,9.85,3050
2021-07-06 09:30:00+05:30,9.85,9.95,9.85,9.95,3820
2021-07-06 09:35:00+05:30,9.95,9.95,9.8,9.85,14800
2021-07-06 09:40:00+05:30,9.85,9.95,9.85,9.95,4050
2021-07-06 09:45:00+05:30,9.95,9.95,9.95,9.95,14360
2021-07-06 09:50:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-06 09:55:00+05:30,9.95,9.95,9.8,9.8,80
2021-07-06 10:00:00+05:30,9.8,9.8,9.8,9.8,5000
2021-07-06 10:05:00+05:30,9.8,9.9,9.8,9.9,10290
2021-07-06 10:10:00+05:30,9.85,9.85,9.8,9.85,1350
2021-07-06 10:15:00+05:30,9.85,9.85,9.85,9.85,1500
2021-07-06 10:20:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-06 10:25:00+05:30,9.8,9.8,9.8,9.8,20
2021-07-06 10:30:00+05:30,9.8,9.85,9.8,9.85,30
2021-07-06 10:45:00+05:30,9.85,9.85,9.85,9.85,310
2021-07-06 10:50:00+05:30,9.8,9.8,9.8,9.8,20
2021-07-06 10:55:00+05:30,9.85,9.85,9.85,9.85,110
2021-07-06 11:00:00+05:30,9.85,9.85,9.85,9.85,3170
2021-07-06 11:05:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-06 11:10:00+05:30,9.8,9.85,9.8,9.85,2060
2021-07-06 11:15:00+05:30,9.85,9.85,9.8,9.85,290
2021-07-06 11:20:00+05:30,9.85,9.85,9.85,9.85,270
2021-07-06 11:25:00+05:30,9.85,9.85,9.85,9.85,70
2021-07-06 11:35:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-06 11:45:00+05:30,9.85,9.9,9.8,9.9,36230
2021-07-06 11:50:00+05:30,9.9,9.9,9.9,9.9,3770
2021-07-06 11:55:00+05:30,9.9,9.9,9.8,9.85,15530
2021-07-06 12:00:00+05:30,9.85,9.85,9.8,9.8,14590
2021-07-06 12:05:00+05:30,9.85,9.85,9.85,9.85,30
2021-07-06 12:10:00+05:30,9.85,9.85,9.8,9.8,230
2021-07-06 12:15:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-06 12:20:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-06 12:25:00+05:30,9.8,9.8,9.8,9.8,100
2021-07-06 12:35:00+05:30,9.8,9.9,9.8,9.9,5080
2021-07-06 12:40:00+05:30,9.9,9.9,9.9,9.9,40
2021-07-06 12:45:00+05:30,9.9,9.9,9.9,9.9,250
2021-07-06 12:55:00+05:30,9.9,9.9,9.9,9.9,60
2021-07-06 13:05:00+05:30,9.9,9.9,9.9,9.9,100
2021-07-06 13:10:00+05:30,9.9,9.9,9.9,9.9,200
2021-07-06 13:25:00+05:30,9.9,9.9,9.9,9.9,60
2021-07-06 13:30:00+05:30,9.9,9.9,9.9,9.9,1500
2021-07-06 13:40:00+05:30,9.9,9.9,9.9,9.9,0
2021-07-06 13:45:00+05:30,9.9,9.9,9.9,9.9,1150
2021-07-06 13:50:00+05:30,9.9,9.9,9.8,9.8,1000
2021-07-06 13:55:00+05:30,9.8,9.8,9.8,9.8,150
2021-07-06 14:00:00+05:30,9.9,9.9,9.9,9.9,30
2021-07-06 14:05:00+05:30,9.9,9.9,9.85,9.85,30000
2021-07-06 14:10:00+05:30,9.85,9.85,9.85,9.85,7500
2021-07-06 14:15:00+05:30,9.85,9.9,9.85,9.85,38650
2021-07-06 14:20:00+05:30,9.85,9.85,9.8,9.8,10640
2021-07-06 14:25:00+05:30,9.8,9.9,9.8,9.9,10
2021-07-06 14:40:00+05:30,9.9,9.9,9.8,9.8,10400
2021-07-06 14:45:00+05:30,9.8,9.85,9.8,9.85,250
2021-07-06 14:50:00+05:30,9.85,9.85,9.85,9.85,28700
2021-07-06 14:55:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-06 15:00:00+05:30,9.85,9.85,9.85,9.85,29000
2021-07-06 15:05:00+05:30,9.9,9.9,9.8,9.9,59540
2021-07-06 15:10:00+05:30,9.9,9.9,9.9,9.9,6000
2021-07-06 15:15:00+05:30,9.9,9.9,9.9,9.9,10
2021-07-06 15:20:00+05:30,9.9,9.9,9.9,9.9,15500
2021-07-06 15:25:00+05:30,9.8,9.9,9.8,9.9,11640
2021-07-07 09:15:00+05:30,10.05,10.05,10.05,10.05,10
2021-07-07 09:20:00+05:30,10.05,10.05,10.0,10.0,500
2021-07-07 09:25:00+05:30,10.0,10.0,10.0,10.0,3750
2021-07-07 09:30:00+05:30,10.0,10.0,10.0,10.0,1000
2021-07-07 09:35:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 09:40:00+05:30,9.9,9.9,9.9,9.9,10
2021-07-07 09:45:00+05:30,9.9,9.95,9.9,9.95,6320
2021-07-07 09:50:00+05:30,9.95,9.95,9.95,9.95,19130
2021-07-07 10:00:00+05:30,9.95,9.95,9.95,9.95,25050
2021-07-07 10:05:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-07 10:10:00+05:30,9.9,9.9,9.9,9.9,110
2021-07-07 10:15:00+05:30,9.9,9.9,9.9,9.9,0
2021-07-07 10:20:00+05:30,9.95,10.0,9.95,10.0,2500
2021-07-07 10:25:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 10:30:00+05:30,10.0,10.0,9.9,9.9,3820
2021-07-07 10:35:00+05:30,9.9,9.95,9.9,9.95,8030
2021-07-07 10:40:00+05:30,9.95,10.0,9.95,10.0,1500
2021-07-07 10:45:00+05:30,10.0,10.0,9.95,9.95,4000
2021-07-07 10:50:00+05:30,9.95,9.95,9.95,9.95,350
2021-07-07 10:55:00+05:30,10.0,10.0,10.0,10.0,10
2021-07-07 11:00:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 11:05:00+05:30,10.0,10.0,10.0,10.0,500
2021-07-07 11:10:00+05:30,10.0,10.0,10.0,10.0,150
2021-07-07 11:15:00+05:30,10.0,10.0,10.0,10.0,1900
2021-07-07 11:20:00+05:30,10.0,10.0,10.0,10.0,7100
2021-07-07 11:25:00+05:30,10.0,10.0,10.0,10.0,1750
2021-07-07 11:30:00+05:30,10.0,10.0,10.0,10.0,5300
2021-07-07 11:35:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 11:45:00+05:30,10.0,10.0,10.0,10.0,15000
2021-07-07 11:55:00+05:30,10.0,10.0,10.0,10.0,3000
2021-07-07 12:00:00+05:30,10.0,10.0,10.0,10.0,150
2021-07-07 12:05:00+05:30,10.0,10.05,10.0,10.0,33170
2021-07-07 12:10:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 12:15:00+05:30,10.0,10.0,9.95,9.95,300
2021-07-07 12:20:00+05:30,9.95,9.95,9.95,9.95,450
2021-07-07 12:25:00+05:30,9.95,10.0,9.95,10.0,62010
2021-07-07 12:30:00+05:30,10.0,10.0,9.95,9.95,10100
2021-07-07 12:35:00+05:30,10.0,10.0,10.0,10.0,100
2021-07-07 12:40:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 12:45:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 12:50:00+05:30,10.0,10.0,10.0,10.0,3000
2021-07-07 13:00:00+05:30,9.95,9.95,9.95,9.95,150
2021-07-07 13:10:00+05:30,9.95,9.95,9.95,9.95,120
2021-07-07 13:20:00+05:30,9.95,9.95,9.95,9.95,60
2021-07-07 13:25:00+05:30,9.95,9.95,9.95,9.95,70
2021-07-07 13:30:00+05:30,9.95,9.95,9.95,9.95,40
2021-07-07 13:40:00+05:30,10.0,10.0,10.0,10.0,500
2021-07-07 13:50:00+05:30,10.0,10.0,10.0,10.0,24500
2021-07-07 13:55:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 14:00:00+05:30,10.0,10.0,10.0,10.0,23100
2021-07-07 14:10:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 14:15:00+05:30,10.0,10.0,9.95,9.95,2110
2021-07-07 14:20:00+05:30,9.95,10.0,9.95,9.95,23300
2021-07-07 14:25:00+05:30,9.95,10.0,9.95,10.0,2050
2021-07-07 14:30:00+05:30,10.0,10.0,10.0,10.0,15500
2021-07-07 14:35:00+05:30,10.05,10.05,10.05,10.05,10
2021-07-07 14:40:00+05:30,10.05,10.05,10.0,10.0,1000
2021-07-07 14:45:00+05:30,10.0,10.0,10.0,10.0,5000
2021-07-07 14:50:00+05:30,10.0,10.0,10.0,10.0,4000
2021-07-07 14:55:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-07 15:00:00+05:30,10.0,10.0,10.0,10.0,17050
2021-07-07 15:05:00+05:30,10.0,10.05,10.0,10.05,17100
2021-07-07 15:10:00+05:30,10.05,10.05,10.0,10.0,4050
2021-07-07 15:15:00+05:30,10.0,10.05,10.0,10.05,450
2021-07-07 15:20:00+05:30,10.05,10.05,10.05,10.05,11090
2021-07-07 15:25:00+05:30,10.0,10.05,10.0,10.05,4450
2021-07-08 09:15:00+05:30,10.1,10.1,10.0,10.0,450
2021-07-08 09:20:00+05:30,10.05,10.05,10.0,10.0,4900
2021-07-08 09:25:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-08 09:30:00+05:30,10.0,10.05,10.0,10.05,100
2021-07-08 09:35:00+05:30,10.05,10.05,10.05,10.05,200
2021-07-08 09:40:00+05:30,10.05,10.05,10.05,10.05,100
2021-07-08 09:45:00+05:30,10.0,10.0,10.0,10.0,2260
2021-07-08 09:55:00+05:30,10.0,10.0,10.0,10.0,22000
2021-07-08 10:10:00+05:30,10.0,10.0,9.95,9.95,3070
2021-07-08 10:15:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 10:20:00+05:30,10.0,10.0,9.95,10.0,14000
2021-07-08 10:25:00+05:30,10.0,10.0,9.95,10.0,36100
2021-07-08 10:30:00+05:30,10.0,10.0,10.0,10.0,1200
2021-07-08 10:45:00+05:30,10.0,10.0,10.0,10.0,3000
2021-07-08 10:55:00+05:30,10.0,10.0,10.0,10.0,12000
2021-07-08 11:00:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-08 11:10:00+05:30,10.0,10.0,10.0,10.0,70
2021-07-08 11:30:00+05:30,10.0,10.0,10.0,10.0,2500
2021-07-08 11:40:00+05:30,10.0,10.0,9.95,9.95,500
2021-07-08 11:55:00+05:30,10.0,10.0,10.0,10.0,30
2021-07-08 12:05:00+05:30,9.95,9.95,9.95,9.95,100
2021-07-08 12:20:00+05:30,9.95,9.95,9.95,9.95,50
2021-07-08 12:25:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 12:35:00+05:30,9.95,9.95,9.95,9.95,300
2021-07-08 12:40:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 12:55:00+05:30,9.95,9.95,9.95,9.95,1120
2021-07-08 13:00:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 13:05:00+05:30,9.95,9.95,9.95,9.95,20150
2021-07-08 13:10:00+05:30,9.95,9.95,9.95,9.95,16460
2021-07-08 13:40:00+05:30,9.95,9.95,9.95,9.95,50
2021-07-08 13:45:00+05:30,9.95,9.95,9.95,9.95,33000
2021-07-08 13:50:00+05:30,9.95,9.95,9.95,9.95,27000
2021-07-08 13:55:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 14:00:00+05:30,9.95,9.95,9.95,9.95,35000
2021-07-08 14:05:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 14:10:00+05:30,9.95,9.95,9.95,9.95,45000
2021-07-08 14:15:00+05:30,9.95,9.95,9.95,9.95,50000
2021-07-08 14:20:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 14:25:00+05:30,9.95,9.95,9.95,9.95,24000
2021-07-08 14:30:00+05:30,9.95,9.95,9.95,9.95,6950
2021-07-08 14:35:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 14:40:00+05:30,9.95,9.95,9.9,9.95,82850
2021-07-08 14:45:00+05:30,9.95,9.95,9.95,9.95,150
2021-07-08 14:50:00+05:30,9.95,9.95,9.95,9.95,100
2021-07-08 14:55:00+05:30,9.95,9.95,9.95,9.95,100
2021-07-08 15:00:00+05:30,9.95,9.95,9.95,9.95,31050
2021-07-08 15:05:00+05:30,9.95,9.95,9.9,9.95,7090
2021-07-08 15:20:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-08 15:25:00+05:30,9.95,9.95,9.95,9.95,440
2021-07-09 09:15:00+05:30,9.95,9.95,9.95,9.95,1010
2021-07-09 09:20:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 09:25:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 09:30:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 09:35:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 09:40:00+05:30,9.95,9.95,9.95,9.95,150
2021-07-09 09:45:00+05:30,9.95,9.95,9.95,9.95,160
2021-07-09 09:50:00+05:30,9.95,9.95,9.95,9.95,100
2021-07-09 09:55:00+05:30,9.95,9.95,9.95,9.95,20
2021-07-09 10:00:00+05:30,9.95,9.95,9.95,9.95,10
2021-07-09 10:05:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 10:10:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 10:15:00+05:30,9.95,9.95,9.9,9.9,15000
2021-07-09 10:20:00+05:30,9.9,9.95,9.9,9.9,25550
2021-07-09 10:30:00+05:30,9.9,9.9,9.9,9.9,25050
2021-07-09 10:35:00+05:30,9.95,9.95,9.95,9.95,10
2021-07-09 10:40:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 10:45:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 10:50:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 11:00:00+05:30,9.95,9.95,9.85,9.85,60
2021-07-09 11:15:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-09 11:35:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-09 11:45:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-09 11:50:00+05:30,9.85,9.85,9.85,9.85,0
2021-07-09 11:55:00+05:30,9.85,9.85,9.85,9.85,30
2021-07-09 12:05:00+05:30,9.95,9.95,9.85,9.85,12900
2021-07-09 12:10:00+05:30,9.85,9.95,9.85,9.95,950
2021-07-09 12:15:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:20:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:25:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:30:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:35:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:40:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:45:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:50:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 12:55:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 13:00:00+05:30,9.95,9.95,9.8,9.8,7280
2021-07-09 13:05:00+05:30,9.8,9.8,9.8,9.8,42250
2021-07-09 13:10:00+05:30,9.8,9.8,9.8,9.8,14990
2021-07-09 13:15:00+05:30,9.8,9.8,9.8,9.8,16850
2021-07-09 13:20:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-09 13:25:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-09 13:30:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-09 13:35:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-09 13:40:00+05:30,9.8,9.8,9.8,9.8,0
2021-07-09 13:45:00+05:30,9.8,9.85,9.8,9.85,120
2021-07-09 13:50:00+05:30,9.85,9.95,9.85,9.95,350
2021-07-09 14:00:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 14:10:00+05:30,9.95,9.95,9.95,9.95,0
2021-07-09 14:15:00+05:30,9.95,9.95,9.9,9.9,2000
2021-07-09 14:20:00+05:30,9.9,9.9,9.9,9.9,0
2021-07-09 14:30:00+05:30,9.9,9.9,9.85,9.85,13500
2021-07-09 14:35:00+05:30,9.9,9.9,9.85,9.85,21510
2021-07-09 14:40:00+05:30,9.85,9.9,9.85,9.9,35060
2021-07-09 14:45:00+05:30,9.9,9.9,9.9,9.9,320
2021-07-09 14:55:00+05:30,9.85,9.95,9.85,9.9,2970
2021-07-09 15:00:00+05:30,9.9,9.9,9.9,9.9,500
2021-07-09 15:05:00+05:30,9.9,9.9,9.9,9.9,42800
2021-07-09 15:10:00+05:30,9.9,9.9,9.9,9.9,14510
2021-07-09 15:15:00+05:30,9.9,9.9,9.9,9.9,3660
2021-07-09 15:25:00+05:30,9.9,9.9,9.9,9.9,2020
2021-07-12 09:15:00+05:30,9.95,10.0,9.95,10.0,5510
2021-07-12 09:20:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-12 09:25:00+05:30,10.0,10.0,10.0,10.0,0
2021-07-12 09:30:00+05:30,10.0,10.05,10.0,10.05,1840
2021-07-12 09:35:00+05:30,10.05,10.05,10.05,10.05,0
2021-07-12 09:40:00+05:30,10.05,10.1,10.05,10.05,48500
2021-07-12 09:45:00+05:30,10.05,10.1,10.05,10.1,1000
2021-07-12 09:50:00+05:30,10.1,10.1,10.1,10.1,32050
2021-07-12 09:55:00+05:30,10.1,10.1,10.1,10.1,0
2021-07-12 10:00:00+05:30,10.1,10.1,10.1,10.1,0
2021-07-12 10:05:00+05:30,10.1,10.15,10.1,10.15,3790
2021-07-12 10:10:00+05:30,10.15,10.15,10.15,10.15,60
2021-07-12 10:15:00+05:30,10.15,10.15,10.15,10.15,200
2021-07-12 10:20:00+05:30,10.15,10.15,10.15,10.15,500
2021-07-12 10:25:00+05:30,10.15,10.15,10.15,10.15,300
2021-07-12 10:30:00+05:30,10.15,10.15,10.15,10.15,0
2021-07-12 10:35:00+05:30,10.1,10.1,10.1,10.1,50
2021-07-12 10:40:00+05:30,10.1,10.1,10.1,10.1,0
2021-07-12 10:45:00+05:30,10.1,10.1,10.1,10.1,0
2021-07-12 10:50:00+05:30,10.15,10.2,10.15,10.2,20930
2021-07-12 10:55:00+05:30,10.2,10.2,10.2,10.2,300
