date,open,high,low,close,volume
2018-01-31 09:40:00+05:30,162.0,162.0,162.0,162.0,57
2018-01-31 09:45:00+05:30,162.0,162.0,162.0,162.0,0
2018-01-31 09:50:00+05:30,162.0,162.0,162.0,162.0,0
2018-01-31 09:55:00+05:30,162.0,162.0,162.0,162.0,0
2018-01-31 10:00:00+05:30,162.0,170.1,162.0,162.0,2818
2018-01-31 10:05:00+05:30,162.0,162.55,154.45,162.0,526
2018-01-31 10:10:00+05:30,162.0,162.0,153.9,153.9,477
2018-01-31 10:15:00+05:30,153.9,153.9,153.9,153.9,930
2018-01-31 10:20:00+05:30,153.9,153.9,153.9,153.9,130
2018-01-31 10:25:00+05:30,153.9,153.9,153.9,153.9,11
2018-01-31 10:30:00+05:30,153.9,153.9,153.9,153.9,368
2018-01-31 10:35:00+05:30,153.9,153.9,153.9,153.9,185
2018-01-31 10:40:00+05:30,153.9,153.9,153.9,153.9,41
2018-01-31 10:45:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 10:50:00+05:30,153.9,153.9,153.9,153.9,2
2018-01-31 10:55:00+05:30,153.9,153.9,153.9,153.9,2
2018-01-31 11:00:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 11:05:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 11:10:00+05:30,153.9,153.9,153.9,153.9,104
2018-01-31 11:15:00+05:30,153.9,153.9,153.9,153.9,9
2018-01-31 11:20:00+05:30,153.9,153.9,153.9,153.9,46
2018-01-31 11:25:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 11:30:00+05:30,153.9,153.9,153.9,153.9,4
2018-01-31 11:35:00+05:30,153.9,153.9,153.9,153.9,58
2018-01-31 11:40:00+05:30,153.9,153.9,153.9,153.9,59
2018-01-31 11:45:00+05:30,153.9,153.9,153.9,153.9,39
2018-01-31 11:50:00+05:30,153.9,153.9,153.9,153.9,4
2018-01-31 11:55:00+05:30,153.9,153.9,153.9,153.9,204
2018-01-31 12:00:00+05:30,153.9,153.9,153.9,153.9,15
2018-01-31 12:05:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:10:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:15:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:20:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:25:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:30:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:35:00+05:30,153.9,153.9,153.9,153.9,46303
2018-01-31 12:40:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:45:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:50:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 12:55:00+05:30,153.9,153.9,153.9,153.9,56
2018-01-31 13:00:00+05:30,153.9,153.9,153.9,153.9,389
2018-01-31 13:05:00+05:30,153.9,153.9,153.9,153.9,4
2018-01-31 13:10:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 13:15:00+05:30,153.9,153.9,153.9,153.9,4
2018-01-31 13:20:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 13:25:00+05:30,153.9,153.9,153.9,153.9,126
2018-01-31 13:30:00+05:30,153.9,153.9,153.9,153.9,2
2018-01-31 13:35:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 13:40:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 13:45:00+05:30,153.9,153.9,153.9,153.9,0
2018-01-31 13:50:00+05:30,153.9,153.9,153.9,153.9,0
