date,open,high,low,close,volume
2019-08-14 09:35:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 09:40:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 09:45:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 09:50:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 09:55:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 10:00:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 10:05:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 10:10:00+05:30,150.08,150.08,150.08,150.08,0
2019-08-14 10:20:00+05:30,150.08,152.0,150.08,152.0,31
2019-08-14 10:25:00+05:30,152.0,152.0,152.0,152.0,0
2019-08-14 10:30:00+05:30,179.87,179.87,179.87,179.87,1
2019-08-14 10:35:00+05:30,179.87,179.87,160.0,160.0,26
2019-08-14 10:40:00+05:30,160.0,160.0,155.95,155.95,10
2019-08-14 10:45:00+05:30,155.95,155.95,155.95,155.95,0
2019-08-14 10:50:00+05:30,155.95,155.95,155.95,155.95,0
2019-08-14 10:55:00+05:30,155.95,155.95,155.95,155.95,0
2019-08-14 11:00:00+05:30,155.95,155.95,155.54,155.54,30
2019-08-14 11:05:00+05:30,155.54,156.98,155.54,156.98,363
2019-08-14 11:10:00+05:30,156.98,156.98,156.98,156.98,0
2019-08-14 11:15:00+05:30,156.98,156.98,156.98,156.98,0
2019-08-14 11:20:00+05:30,156.98,156.98,156.98,156.98,0
2019-08-14 11:25:00+05:30,156.98,156.98,156.98,156.98,0
2019-08-14 11:30:00+05:30,157.23,157.23,156.09,156.09,32
2019-08-14 11:35:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 11:40:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 11:45:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 11:55:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:00:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:05:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:10:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:15:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:20:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:25:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:30:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:35:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:40:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:45:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 12:55:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 13:00:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 13:05:00+05:30,156.09,156.09,156.09,156.09,0
2019-08-14 13:10:00+05:30,156.09,157.05,156.09,157.05,5
2019-08-14 13:15:00+05:30,157.05,157.05,157.05,157.05,0
2019-08-14 13:20:00+05:30,157.05,157.05,157.05,157.05,0
2019-08-14 13:25:00+05:30,157.05,157.05,157.05,157.05,0
2019-08-14 13:30:00+05:30,157.05,157.05,157.05,157.05,0
2019-08-14 13:35:00+05:30,157.05,157.05,157.05,157.05,0
2019-08-14 13:40:00+05:30,157.05,157.44,157.05,157.44,555
2019-08-14 13:45:00+05:30,157.44,157.44,157.44,157.44,500
2019-08-14 13:50:00+05:30,157.44,157.44,157.44,157.44,0
2019-08-14 13:55:00+05:30,157.44,157.44,157.44,157.44,0
2019-08-14 14:00:00+05:30,157.44,157.44,157.44,157.44,0
2019-08-14 14:05:00+05:30,157.44,157.44,157.44,157.44,0
2019-08-14 14:10:00+05:30,157.44,157.44,157.44,157.44,0
2019-08-14 14:15:00+05:30,157.44,157.44,157.44,157.44,0
2019-08-14 14:20:00+05:30,157.44,157.44,157.32,157.32,3
2019-08-14 14:25:00+05:30,157.32,157.32,157.32,157.32,0
2019-08-14 14:30:00+05:30,157.32,157.32,157.32,157.32,0
2019-08-14 14:35:00+05:30,157.32,157.32,157.32,157.32,0
2019-08-14 14:40:00+05:30,157.32,157.32,157.32,157.32,0
2019-08-14 14:45:00+05:30,157.32,157.32,157.32,157.32,0
2019-08-14 14:50:00+05:30,157.32,157.32,157.32,157.32,0
2019-08-14 14:55:00+05:30,155.79,155.79,155.79,155.79,3
2019-08-14 15:00:00+05:30,155.79,157.02,155.79,157.02,31
2019-08-14 15:05:00+05:30,157.02,157.02,157.02,157.02,0
2019-08-14 15:10:00+05:30,157.02,157.02,157.02,157.02,0
2019-08-14 15:15:00+05:30,157.02,157.02,157.02,157.02,0
2019-08-14 15:20:00+05:30,157.02,157.02,157.02,157.02,0
2019-08-14 15:25:00+05:30,157.02,157.02,157.02,157.02,0
2019-08-16 09:20:00+05:30,155.88,155.88,155.88,155.88,0
2019-08-16 09:25:00+05:30,155.88,155.88,155.87,155.87,165
2019-08-16 09:30:00+05:30,155.87,155.87,155.84,155.84,11
2019-08-16 09:35:00+05:30,155.84,155.84,155.84,155.84,0
2019-08-16 09:40:00+05:30,155.84,156.16,155.84,156.16,5
2019-08-16 09:45:00+05:30,156.16,156.26,156.16,156.26,127
2019-08-16 09:50:00+05:30,156.26,156.26,155.02,156.26,832
2019-08-16 09:55:00+05:30,156.26,156.26,156.26,156.26,0
2019-08-16 10:00:00+05:30,156.26,156.46,156.26,156.46,1588
2019-08-16 10:05:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:10:00+05:30,156.46,156.46,156.46,156.46,20
2019-08-16 10:20:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:30:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:35:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:40:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:45:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:50:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 10:55:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:00:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:05:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:10:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:15:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:20:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:25:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:30:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:35:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:40:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:45:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:50:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 11:55:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:00:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:05:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:10:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:15:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:20:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:25:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:30:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:35:00+05:30,156.46,156.46,156.46,156.46,0
2019-08-16 12:40:00+05:30,156.46,157.95,156.46,157.95,20
2019-08-16 12:45:00+05:30,157.95,157.95,157.95,157.95,0
2019-08-16 12:50:00+05:30,157.95,157.95,157.95,157.95,0
2019-08-16 12:55:00+05:30,157.95,157.95,157.95,157.95,0
2019-08-16 13:00:00+05:30,157.95,158.26,157.95,158.26,35
