date,open,high,low,close,volume
2019-04-11 09:35:00+05:30,60.0,60.0,60.0,60.0,0
2019-04-11 09:40:00+05:30,60.0,60.25,54.55,57.5,6801
2019-04-11 09:45:00+05:30,57.5,61.5,57.5,61.3,10039
2019-04-11 09:50:00+05:30,61.3,68.0,60.0,64.0,11014
2019-04-11 09:55:00+05:30,64.0,65.5,63.85,64.4,8637
2019-04-11 10:00:00+05:30,64.4,68.25,64.2,67.1,23737
2019-04-11 10:05:00+05:30,67.1,67.65,65.4,65.9,18448
2019-04-11 10:10:00+05:30,65.9,65.9,64.1,64.1,5805
2019-04-11 10:15:00+05:30,64.1,64.85,64.0,64.35,724
2019-04-11 10:20:00+05:30,64.35,65.95,54.1,64.0,14289
2019-04-11 10:25:00+05:30,64.0,64.8,56.05,60.55,8416
2019-04-11 10:30:00+05:30,60.55,63.0,58.3,60.0,7831
2019-04-11 10:35:00+05:30,60.0,60.0,59.75,59.75,3
2019-04-11 10:40:00+05:30,60.0,60.0,58.1,59.85,2378
2019-04-11 10:45:00+05:30,59.85,59.85,59.85,59.85,0
2019-04-11 10:50:00+05:30,59.1,62.95,58.35,60.5,4346
2019-04-11 10:55:00+05:30,60.5,61.0,60.5,60.5,1878
2019-04-11 11:00:00+05:30,61.0,61.0,60.95,60.95,55
2019-04-11 11:05:00+05:30,60.95,60.95,60.95,60.95,200
2019-04-11 11:10:00+05:30,60.95,60.95,60.55,60.95,830
2019-04-11 11:15:00+05:30,60.95,60.95,60.95,60.95,100
2019-04-11 11:20:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 11:25:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 11:30:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 11:35:00+05:30,60.95,60.95,60.5,60.5,40
2019-04-11 11:40:00+05:30,60.5,60.95,60.5,60.95,150
2019-04-11 11:45:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 11:50:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 11:55:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 12:05:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 12:10:00+05:30,60.95,60.95,60.95,60.95,0
2019-04-11 12:15:00+05:30,60.95,60.95,60.5,60.8,262
2019-04-11 12:20:00+05:30,60.8,60.8,60.2,60.2,200
2019-04-11 12:25:00+05:30,60.2,60.4,60.2,60.4,200
2019-04-11 12:30:00+05:30,60.4,60.4,60.4,60.4,0
2019-04-11 12:35:00+05:30,60.85,60.85,60.85,60.85,50
2019-04-11 12:40:00+05:30,60.85,60.85,60.85,60.85,0
2019-04-11 12:45:00+05:30,60.85,62.9,60.85,62.0,5357
2019-04-11 12:50:00+05:30,62.0,63.9,61.9,63.7,8473
2019-04-11 12:55:00+05:30,63.7,63.7,63.25,63.25,750
2019-04-11 13:00:00+05:30,63.7,63.7,63.7,63.7,1
2019-04-11 13:05:00+05:30,63.7,63.7,63.5,63.5,61
2019-04-11 13:10:00+05:30,63.9,64.5,63.7,63.7,1372
2019-04-11 13:15:00+05:30,63.7,63.95,62.0,62.15,1465
2019-04-11 13:20:00+05:30,62.15,63.75,62.05,62.5,101
